Date,Name,Year,Letterboxd URI,Rating
2020-09-25,Raiders of the Lost Ark,1981,https://boxd.it/2bbs,5
2020-09-25,Split,2016,https://boxd.it/dgSy,3.5
2020-09-26,Blade II,2002,https://boxd.it/1agO,3
2020-09-26,"Crazy, Stupid, Love.",2011,https://boxd.it/D9A,2.5
2020-09-26,Batman Returns,1992,https://boxd.it/2awa,3.5
2020-09-26,From Dusk Till Dawn,1996,https://boxd.it/29HQ,2.5
2020-09-26,Blade,1998,https://boxd.it/1a8A,2.5
2020-09-26,Deadwood: The Movie,2019,https://boxd.it/jBYE,4
2020-09-26,Police Story,1985,https://boxd.it/1Zhe,4
2020-09-27,Not Another Teen Movie,2001,https://boxd.it/1TWq,2.5
2020-09-27,You Were Never Really Here,2017,https://boxd.it/dWOS,4.5
2020-09-28,An American Pickle,2020,https://boxd.it/niWi,3
2020-09-29,The Way Back,2020,https://boxd.it/jfoO,3.5
2020-09-29,Spotlight,2015,https://boxd.it/a84k,4
2020-09-30,The Thing,1982,https://boxd.it/294O,4.5
2020-10-01,Indiana Jones and the Last Crusade,1989,https://boxd.it/2baO,4
2020-10-01,#Alive,2020,https://boxd.it/mJl2,2.5
2020-10-01,John Henry,2020,https://boxd.it/otZu,2
2020-10-01,Apollo 18,2011,https://boxd.it/DQu,1.5
2020-10-01,"Tiger King: Murder, Mayhem and Madness",2020,https://boxd.it/pzj2,3
2020-10-01,Back to the Future,1985,https://boxd.it/2b8e,5
2020-10-01,Alien,1979,https://boxd.it/2awY,5
2020-10-01,Free Fire,2016,https://boxd.it/b2Ig,3
2020-10-01,Bright,2017,https://boxd.it/e1H8,2.5
2020-10-01,Unicorn Store,2017,https://boxd.it/f05u,2.5
2020-10-01,Coco,2017,https://boxd.it/bYJQ,4
2020-10-01,Butch Cassidy and the Sundance Kid,1969,https://boxd.it/29Vy,4
2020-10-01,The Ritual,2017,https://boxd.it/fo0I,3
2020-10-01,Get Out,2017,https://boxd.it/eOCm,4
2020-10-02,The Witch,2015,https://boxd.it/9X0m,3.5
2020-10-03,Before Sunset,2004,https://boxd.it/2bcg,5
2020-10-03,The Handmaiden,2016,https://boxd.it/948A,4.5
2020-10-03,Cowboys & Aliens,2011,https://boxd.it/F2G,2
2020-10-03,Bird Box,2018,https://boxd.it/eh1i,3
2020-10-03,Call Me by Your Name,2017,https://boxd.it/dYmm,4
2020-10-03,The Intent,2016,https://boxd.it/enJg,1
2020-10-03,The Seventh Seal,1957,https://boxd.it/2ahO,4
2020-10-04,Bone Tomahawk,2015,https://boxd.it/9kiw,3.5
2020-10-04,MFKZ,2017,https://boxd.it/gvme,3
2020-10-05,Badlands,1973,https://boxd.it/25Fm,4.5
2020-10-05,Who Framed Roger Rabbit,1988,https://boxd.it/29ry,4
2020-10-05,War of the Worlds,2005,https://boxd.it/2bde,3
2020-10-05,Close Encounters of the Third Kind,1977,https://boxd.it/29u8,3.5
2020-10-06,Empire of Dreams: The Story of the Star Wars Trilogy,2004,https://boxd.it/2CVi,3.5
2020-10-06,Taxi Driver,1976,https://boxd.it/2b8y,5
2020-10-06,The Town,2010,https://boxd.it/1zyS,3.5
2020-10-06,Glory,1989,https://boxd.it/1Y6u,3.5
2020-10-07,Anaconda,1997,https://boxd.it/1YSy,3
2020-10-07,Three Kings,1999,https://boxd.it/21IG,3.5
2020-10-07,Friday,1995,https://boxd.it/1VLO,3.5
2020-10-08,Nightcrawler,2014,https://boxd.it/780m,4
2020-10-08,Sleepless in Seattle,1993,https://boxd.it/29re,3
2020-10-08,The Evil Dead,1981,https://boxd.it/29Go,3.5
2020-10-09,The Royal Tenenbaums,2001,https://boxd.it/1YHU,4.5
2020-10-10,Hubie Halloween,2020,https://boxd.it/mQwm,2.5
2020-10-11,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/70G,3.5
2020-10-12,Armageddon,1998,https://boxd.it/2b9Q,3
2020-10-12,Becoming,2020,https://boxd.it/q8t2,3
2020-10-12,Used Cars,1980,https://boxd.it/1O1k,3
2020-10-12,About Time,2013,https://boxd.it/43bI,3.5
2020-10-12,Scanners,1981,https://boxd.it/1YqE,3.5
2020-10-13,Evil Dead II,1987,https://boxd.it/29Ge,4
2020-10-14,Bad Boys for Life,2020,https://boxd.it/15pc,3
2020-10-14,Suspiria,1977,https://boxd.it/1SNW,4
2020-10-14,Bacurau,2019,https://boxd.it/fSUG,4
2020-10-14,Sleepy Hollow,1999,https://boxd.it/26u0,3
2020-10-14,Midsommar,2019,https://boxd.it/jhxe,4
2020-10-14,The Lobster,2015,https://boxd.it/7tnw,3.5
2020-10-15,Hunt for the Wilderpeople,2016,https://boxd.it/cTgG,4
2020-10-16,In Bruges,2008,https://boxd.it/20n8,4.5
2020-10-17,Underwater,2020,https://boxd.it/fN4q,3
2020-10-18,Blood Diamond,2006,https://boxd.it/28Tm,3.5
2020-10-19,Code 8,2019,https://boxd.it/gu9o,2
2020-10-19,The Truman Show,1998,https://boxd.it/18U8,4
2020-10-19,Persona,1966,https://boxd.it/29B4,5
2020-10-20,[REC],2007,https://boxd.it/20ma,3
2020-10-20,The Report,2019,https://boxd.it/j2X2,3.5
2020-10-20,The Maltese Falcon,1941,https://boxd.it/29c4,4
2020-10-20,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/hSyO,2.5
2020-10-20,"Aguirre, the Wrath of God",1972,https://boxd.it/27Fe,4
2020-10-20,Before Sunrise,1995,https://boxd.it/2bcU,5
2020-10-20,Watchmen,2019,https://boxd.it/ol5e,4.5
2020-10-20,All Day and a Night,2020,https://boxd.it/jjnU,3
2020-10-20,The Matrix,1999,https://boxd.it/2a1m,4.5
2020-10-21,Vampires vs. the Bronx,2020,https://boxd.it/kP9M,2.5
2020-10-22,Ghosts of Abu Ghraib,2007,https://boxd.it/19tW,3.5
2020-10-22,World of Tomorrow,2015,https://boxd.it/9Gr6,5
2020-10-23,Charm City Kings,2020,https://boxd.it/kbUS,3.5
2020-10-23,High Fidelity,2000,https://boxd.it/2aMW,4.5
2020-10-23,Borat Subsequent Moviefilm,2020,https://boxd.it/rNS0,3.5
2020-10-24,By the People: The Election of Barack Obama,2009,https://boxd.it/1m0I,3.5
2020-10-24,The Treasure of the Sierra Madre,1948,https://boxd.it/25Lk,4
2020-10-24,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/2agQ,3
2020-10-26,Sonic the Hedgehog,2020,https://boxd.it/gdK8,2.5
2020-10-26,The Discreet Charm of the Bourgeoisie,1972,https://boxd.it/2440,3.5
2020-10-26,Le Samouraï,1967,https://boxd.it/22ZI,4
2020-10-27,The Princess Bride,1987,https://boxd.it/26EY,4
2020-10-27,Stop Making Sense,1984,https://boxd.it/1ygo,4.5
2020-10-27,Everything Will Be OK,2006,https://boxd.it/1h0y,4
2020-10-27,Color Out of Space,2019,https://boxd.it/k1HY,3
2020-10-27,Rejected,2000,https://boxd.it/1gZU,3
2020-10-27,Project Power,2020,https://boxd.it/ml8S,2.5
2020-10-28,Saving Mr. Banks,2013,https://boxd.it/4vIq,3.5
2020-10-28,Bad Education,2019,https://boxd.it/jiME,3.5
2020-10-28,The Human Condition I: No Greater Love,1959,https://boxd.it/1jAy,4.5
2020-10-31,The Trial of the Chicago 7,2020,https://boxd.it/kn3w,4
2020-10-31,M,1931,https://boxd.it/29vq,4
2020-11-02,The Great Dictator,1940,https://boxd.it/29ic,4.5
2020-11-03,13 Assassins,2010,https://boxd.it/jqc,4
2020-11-03,The Perks of Being a Wallflower,2012,https://boxd.it/2ZA8,3.5
2020-11-03,Rushmore,1998,https://boxd.it/1TAO,3.5
2020-11-03,Thief,1981,https://boxd.it/1TEc,4
2020-11-03,Chi-Raq,2015,https://boxd.it/bjIM,3.5
2020-11-04,James Brown - The Night James Brown Saved Boston,2008,https://boxd.it/jh0,3.5
2020-11-05,When We Were Kings,1996,https://boxd.it/1VZm,4
2020-11-05,Commando,1985,https://boxd.it/1UTs,3
2020-11-06,John Q,2002,https://boxd.it/205S,3
2020-11-06,Redline,2009,https://boxd.it/2pQ0,3.5
2020-11-06,Teenage Mutant Ninja Turtles,1990,https://boxd.it/28FY,3
2020-11-06,Thor,2011,https://boxd.it/1WQU,2.5
2020-11-06,Up in Smoke,1978,https://boxd.it/1TOm,3.5
2020-11-06,Lone Wolf and Cub: Sword of Vengeance,1972,https://boxd.it/Zia,4
2020-11-07,"Crouching Tiger, Hidden Dragon",2000,https://boxd.it/2b1M,4.5
2020-11-07,Mobile Suit Gundam Narrative,2018,https://boxd.it/keQk,2.5
2020-11-07,The Lego Batman Movie,2017,https://boxd.it/azp0,4
2020-11-07,Mobile Suit Gundam F91,1991,https://boxd.it/1Knw,2.5
2020-11-07,The Machinist,2004,https://boxd.it/248c,3.5
2020-11-08,Being Elmo: A Puppeteer's Journey,2011,https://boxd.it/2xH6,3
2020-11-08,King of New York,1990,https://boxd.it/1Ynq,4.5
2020-11-09,Days of Heaven,1978,https://boxd.it/1JRg,4
2020-11-09,One Last Time,2020,https://boxd.it/nYEA,2.5
2020-11-09,The Act of Killing,2012,https://boxd.it/44Cg,4
2020-11-10,The Last Black Man in San Francisco,2019,https://boxd.it/iWAw,4.5
2020-11-11,Belly,1998,https://boxd.it/1R5Y,3.5
2020-11-11,The Impossible,2012,https://boxd.it/2N9k,3
2020-11-12,20th Century Women,2016,https://boxd.it/bqU6,4.5
2020-11-12,The Forty-Year-Old Version,2020,https://boxd.it/mYXq,3.5
2020-11-13,LA 92,2017,https://boxd.it/g4Ca,4
2020-11-13,Basic Instinct,1992,https://boxd.it/2asM,3.5
2020-11-13,The Long Goodbye,1973,https://boxd.it/281O,4.5
2020-11-15,Rashomon,1950,https://boxd.it/2a9K,5
2020-11-15,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/6YK,5
2020-11-16,Prisoners,2013,https://boxd.it/4E5i,4.5
2020-11-17,The Matrix Reloaded,2003,https://boxd.it/2a1c,3.5
2020-11-17,The Martian,2015,https://boxd.it/8SeG,4.5
2020-11-17,Enola Holmes,2020,https://boxd.it/hX2o,2.5
2020-11-17,Cool Hand Luke,1967,https://boxd.it/29jY,4
2020-11-18,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/2b5O,4.5
2020-11-19,The Lord of the Rings: The Two Towers,2002,https://boxd.it/2b5E,4.5
2020-11-19,Possessor,2020,https://boxd.it/fsJW,4
2020-11-20,Green Room,2015,https://boxd.it/a75m,4
2020-11-21,Kevin Hart: Zero F**ks Given,2020,https://boxd.it/sI92,2.5
2020-11-21,LEGO Star Wars Holiday Special,2020,https://boxd.it/rtpC,3.5
2020-11-22,Straight Outta Compton,2015,https://boxd.it/8rMc,3.5
2020-11-23,The Hobbit: An Unexpected Journey,2012,https://boxd.it/GZk,3.5
2020-11-24,The Hobbit: The Desolation of Smaug,2013,https://boxd.it/nmS,3.5
2020-11-24,Boys State,2020,https://boxd.it/oiNW,4
2020-11-25,The Hobbit: The Battle of the Five Armies,2014,https://boxd.it/43aU,3
2020-11-25,Cast Away,2000,https://boxd.it/20i8,4
2020-11-25,Police Story 4: First Strike,1996,https://boxd.it/1YLC,3.5
2020-11-26,Toy Story 4,2019,https://boxd.it/9ALu,4
2020-11-26,Toy Story 2,1999,https://boxd.it/29qq,4
2020-11-27,Cloud Atlas,2012,https://boxd.it/2W60,3.5
2020-11-28,Jaws,1975,https://boxd.it/2a5e,4
2020-11-29,Ready Player One,2018,https://boxd.it/aZes,2.5
2020-11-29,Climax,2018,https://boxd.it/ikvo,4
2020-11-29,Roald Dahl's The Witches,2020,https://boxd.it/jk0C,2
2020-11-30,The Muppet Movie,1979,https://boxd.it/1UrS,4
2020-11-30,Love Actually,2003,https://boxd.it/2aeU,3
2020-12-01,Hidden Figures,2016,https://boxd.it/dgS4,3.5
2020-12-02,Empire of the Sun,1987,https://boxd.it/1X4i,3.5
2020-12-02,Loop,2020,https://boxd.it/l4OA,4.5
2020-12-02,Kitbull,2019,https://boxd.it/l4MY,5
2020-12-02,Booksmart,2019,https://boxd.it/igNS,4
2020-12-03,Onward,2020,https://boxd.it/io92,3
2020-12-03,The Big Lebowski,1998,https://boxd.it/2b6C,4
2020-12-04,Man of Steel,2013,https://boxd.it/FRk,3
2020-12-05,The Last of the Mohicans,1992,https://boxd.it/1YSo,3.5
2020-12-05,The Death of Stalin,2017,https://boxd.it/ea9Y,4
2020-12-06,Citizen Kane,1941,https://boxd.it/71O,4
2020-12-06,Happiest Season,2020,https://boxd.it/iS3I,3.5
2020-12-07,Mank,2020,https://boxd.it/mIuC,4
2020-12-07,Twelve Monkeys,1995,https://boxd.it/2beQ,3.5
2020-12-08,"Red, White and Blue",2020,https://boxd.it/siQE,3.5
2020-12-08,The Rainmaker,1997,https://boxd.it/1SD8,3.5
2020-12-08,Grease,1978,https://boxd.it/29YW,3
2020-12-08,Once Upon a Time in China,1991,https://boxd.it/1VOy,3.5
2020-12-08,Apollo 13,1995,https://boxd.it/2a6G,4
2020-12-09,His House,2020,https://boxd.it/l8Qq,3.5
2020-12-09,Barbershop,2002,https://boxd.it/1VPw,3
2020-12-09,Hero,2002,https://boxd.it/2bcq,4
2020-12-10,Gladiator,2000,https://boxd.it/2b9m,4
2020-12-12,For a Few Dollars More,1965,https://boxd.it/29eu,4
2020-12-12,"Monsters, Inc.",2001,https://boxd.it/2a46,4
2020-12-13,"Yes, God, Yes",2019,https://boxd.it/jaGS,3
2020-12-13,The 36th Chamber of Shaolin,1978,https://boxd.it/1SXC,4
2020-12-14,The Hunt for Red October,1990,https://boxd.it/28lk,3.5
2020-12-14,Basic,2003,https://boxd.it/1Vpy,2.5
2020-12-14,Twins,1988,https://boxd.it/1YxK,3
2020-12-15,Hara-Kiri: Death of a Samurai,2011,https://boxd.it/32BI,3.5
2020-12-16,Canvas,2020,https://boxd.it/sYQG,3.5
2020-12-16,Menace II Society,1993,https://boxd.it/1Yuc,4
2020-12-17,Piper,2016,https://boxd.it/dZaG,4
2020-12-17,La luna,2011,https://boxd.it/2WbO,3.5
2020-12-18,The Matrix Revolutions,2003,https://boxd.it/2a12,3.5
2020-12-19,Lilo & Stitch,2002,https://boxd.it/1TAY,4
2020-12-20,How to Train Your Dragon,2010,https://boxd.it/1WRy,3.5
2020-12-20,The Taking of Pelham One Two Three,1974,https://boxd.it/20lG,4.5
2020-12-21,X-Men: Days of Future Past,2014,https://boxd.it/4aRw,3
2020-12-21,WHAT DID JACK DO?,2017,https://boxd.it/jcWe,3.5
2020-12-22,Bad Lieutenant,1992,https://boxd.it/1Src,4
2020-12-22,Conan the Barbarian,1982,https://boxd.it/1YOm,3.5
2020-12-23,Blade of the Immortal,2017,https://boxd.it/f5Pi,3.5
2020-12-24,The Night Before,2015,https://boxd.it/9n9W,3.5
2020-12-24,Coherence,2013,https://boxd.it/6xza,4
2020-12-24,ParaNorman,2012,https://boxd.it/2FuY,3.5
