Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date,genres
2022-11-03,Crimes of the Future,2022.0,https://boxd.it/3omW5R,4.0,,hulu,2022-11-02,"['Horror', 'Science Fiction']"
2022-11-03,Batman: Mask of the Phantasm,1993.0,https://boxd.it/3olbZh,3.5,,hbomax,2022-11-02,"['Action', 'Animation', 'Crime', 'Mystery']"
2022-11-02,The Summit of the Gods,2021.0,https://boxd.it/3ob1w5,3.0,,netflix,2022-11-01,"['Animation', 'Adventure', 'Mystery']"
2022-11-01,Night and Fog,1956.0,https://boxd.it/3nUzwp,4.0,,hbomax,2022-10-31,"['History', 'Documentary', 'War']"
2022-11-01,All Quiet on the Western Front,2022.0,https://boxd.it/3nMyHl,4.0,,netflix,2022-10-31,"['Drama', 'War', 'History']"
2022-10-31,Rush Hour 2,2001.0,https://boxd.it/3nGFoj,3.5,,netflix,2022-10-30,"['Action', 'Comedy', 'Crime']"
2022-10-31,Barbarian,2022.0,https://boxd.it/3nvNSJ,4.0,,hbomax,2022-10-29,"['Horror', 'Mystery', 'Thriller']"
2022-10-29,Rush Hour,1998.0,https://boxd.it/3n34Z5,3.5,,netflix,2022-10-28,"['Action', 'Comedy', 'Crime']"
2022-10-28,Clerks II,2006.0,https://boxd.it/3mZbfP,2.5,,showtime,2022-10-27,['Comedy']
2022-10-26,X,2022.0,https://boxd.it/3mCzkj,4.0,,hulu,2022-10-26,"['Horror', 'Mystery', 'Thriller']"
2022-10-27,Ocean's Eleven,2001.0,https://boxd.it/3mNwWV,5.0,Yes,netflix,2022-10-25,"['Thriller', 'Crime']"
2022-10-25,Annabelle,2014.0,https://boxd.it/3mp617,2.0,,hbomax,2022-10-24,['Horror']
2022-10-25,Let the Right One In,2008.0,https://boxd.it/3moJAX,4.0,,amazonprime,2022-10-23,"['Horror', 'Drama']"
2022-10-24,Fallen Angels,1995.0,https://boxd.it/3mcoLB,4.5,Yes,hbomax,2022-10-22,"['Action', 'Romance', 'Crime']"
2022-10-22,2010,1984.0,https://boxd.it/3lId1R,2.5,,hbomax,2022-10-21,"['Thriller', 'Science Fiction']"
2022-10-22,Life of Brian,1979.0,https://boxd.it/3lztPv,4.0,,netflix,2022-10-20,['Comedy']
2022-10-21,Insidious: Chapter 2,2013.0,https://boxd.it/3lo8jr,2.5,,netflix,2022-10-19,"['Horror', 'Thriller']"
2022-10-18,Hellraiser,2022.0,https://boxd.it/3kXHY1,3.0,,hulu,2022-10-18,"['Horror', 'Mystery']"
2022-10-18,Paddington 2,2017.0,https://boxd.it/3kQEPV,4.5,,hbomax,2022-10-17,"['Adventure', 'Comedy', 'Family']"
2022-10-18,She-Hulk: Attorney at Law,2022.0,https://boxd.it/3kXHiz,3.0,,disney+,2022-10-17,['Documentary']
2022-10-18,Paddington,2014.0,https://boxd.it/3kOJzp,4.0,Yes,netflix,2022-10-16,"['Comedy', 'Adventure', 'Family']"
2022-10-17,Hocus Pocus 2,2022.0,https://boxd.it/3kKVUh,2.0,,disney+,2022-10-16,"['Fantasy', 'Comedy', 'Family']"
2022-10-17,Hocus Pocus,1993.0,https://boxd.it/3kGUXB,3.5,Yes,disney+,2022-10-16,"['Fantasy', 'Comedy', 'Family']"
2022-10-17,DC League of Super-Pets,2022.0,https://boxd.it/3kEQa7,2.5,,hbomax,2022-10-16,"['Animation', 'Action', 'Family', 'Comedy', 'Science Fiction']"
2022-10-17,38 at the Garden,2022.0,https://boxd.it/3kCV5d,2.5,,hbomax,2022-10-16,['Documentary']
2022-10-16,Scarface,1983.0,https://boxd.it/3klVWn,4.0,Yes,netflix,2022-10-15,"['Action', 'Crime', 'Drama']"
2022-10-16,Ocean's Thirteen,2007.0,https://boxd.it/3kqHFH,3.5,Yes,netflix,2022-10-15,"['Crime', 'Thriller']"
2022-10-15,The Imitation Game,2014.0,https://boxd.it/3k7QSx,2.5,,netflix,2022-10-14,"['History', 'Drama', 'Thriller', 'War']"
2022-10-15,Ocean's Twelve,2004.0,https://boxd.it/3kgoYb,3.5,Yes,netflix,2022-10-13,"['Thriller', 'Crime']"
2022-10-13,Scarface,1983.0,https://boxd.it/3jNV69,4.0,,netflix,2022-10-12,"['Action', 'Crime', 'Drama']"
2022-10-12,Beowulf,2007.0,https://boxd.it/3jCNTl,2.5,,netflix,2022-10-11,"['Adventure', 'Action', 'Animation']"
2022-10-11,The Redeem Team,2022.0,https://boxd.it/3jlLWj,2.5,,netflix,2022-10-10,['Documentary']
2022-10-09,The Hunger,1983.0,https://boxd.it/3j0beD,4.0,,hbomax,2022-10-09,"['Horror', 'Drama']"
2022-10-08,Elysium,2013.0,https://boxd.it/3iKDqv,3.5,,netflix,2022-10-08,"['Science Fiction', 'Action', 'Drama', 'Thriller']"
2022-10-08,Werewolf by Night,2022.0,https://boxd.it/3iFFFx,3.5,,disney+,2022-10-07,"['Action', 'Fantasy', 'Horror', 'TV Movie']"
2022-10-07,Ong Bak: Muay Thai Warrior,2003.0,https://boxd.it/3ivnM1,3.0,,hulu,2022-10-06,"['Action', 'Thriller', 'Crime', 'Adventure']"
2022-10-07,Incantation,2022.0,https://boxd.it/3itVg5,3.0,,netflix,2022-10-06,"['Horror', 'Thriller']"
2022-10-04,Demon City Shinjuku,1988.0,https://boxd.it/3hNHqV,2.5,,amazonprime,2022-10-04,"['Action', 'Fantasy', 'Animation', 'Horror', 'TV Movie']"
2022-10-03,Some Kind of Heaven,2020.0,https://boxd.it/3hKGLx,4.0,,hulu,2022-10-03,['Documentary']
2022-10-02,Lou,2022.0,https://boxd.it/3hvIOt,2.5,,netflix,2022-10-02,"['Action', 'Thriller']"
2022-10-03,I'm No Longer Here,2019.0,https://boxd.it/3hG6En,3.5,,netflix,2022-10-02,['Drama']
2022-10-02,Escape from L.A.,1996.0,https://boxd.it/3hkttD,2.0,,hulu,2022-10-01,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
2022-10-01,Attica,2021.0,https://boxd.it/3hf0ML,3.5,,,2022-10-01,['Documentary']
2022-10-01,NYC Point Gods,2022.0,https://boxd.it/3hbM8V,,,,2022-09-30,['Documentary']
2022-09-30,Werewolves Within,2021.0,https://boxd.it/3h3hPD,3.0,,hulu,2022-09-30,"['Horror', 'Comedy']"
2022-10-01,Michael Clayton,2007.0,https://boxd.it/3hdFrl,5.0,,hbomax,2022-09-30,"['Drama', 'Thriller', 'Mystery', 'Crime']"
2022-09-30,The Blues Brothers,1980.0,https://boxd.it/3h1nn7,4.0,,hulu,2022-09-29,"['Music', 'Comedy', 'Action', 'Crime']"
2022-09-30,We Bought a Zoo,2011.0,https://boxd.it/3gWiPl,4.0,,hulu,2022-09-29,"['Drama', 'Comedy', 'Family']"
2022-09-29,Planet Terror,2007.0,https://boxd.it/3gOWpL,3.0,,hulu,2022-09-28,"['Horror', 'Action', 'Thriller']"
2022-09-28,Minari,2020.0,https://boxd.it/3gzNm9,5.0,,showtime,2022-09-27,['Drama']
2022-09-28,Clueless,1995.0,https://boxd.it/3gEiHP,4.0,,netflix,2022-09-27,"['Comedy', 'Romance']"
2022-09-28,The Woman King,2022.0,https://boxd.it/3gGvev,4.0,,,2022-09-27,"['Action', 'Drama', 'History']"
2022-09-28,War Horse,2011.0,https://boxd.it/3gxKMT,3.0,,hulu,2022-09-26,"['War', 'Drama', 'Action']"
2022-09-26,Rise of the Teenage Mutant Ninja Turtles: The Movie,2022.0,https://boxd.it/3gkbBb,3.0,,netflix,2022-09-25,"['Animation', 'Action', 'Science Fiction']"
2022-09-25,The Outfit,2022.0,https://boxd.it/3g4ESD,4.0,,amazonprime,2022-09-24,['Crime']
2022-09-25,Amistad,1997.0,https://boxd.it/3fVAiD,3.0,,hulu,2022-09-24,"['Drama', 'History', 'Mystery']"
2022-09-24,Lightyear,2022.0,https://boxd.it/3fIvkN,2.0,,disney+,2022-09-23,"['Animation', 'Action', 'Adventure', 'Family', 'Science Fiction']"
2022-09-19,Marvel Studios Assembled: The Making of Eternals,2022.0,https://boxd.it/3eVO4B,,,disney+,2022-09-22,['Documentary']
2022-09-22,Supreme Team,2022.0,https://boxd.it/3fo2CN,,,showtime,2022-09-21,[]
2022-09-21,Sexy Beast,2000.0,https://boxd.it/3fjGCt,4.0,,hulu,2022-09-20,"['Crime', 'Drama', 'Thriller', 'Comedy']"
2022-09-20,Pinocchio,2022.0,https://boxd.it/3f8EFN,1.5,,disney+,2022-09-19,"['Fantasy', 'Adventure', 'Family']"
2022-09-20,Three Thousand Years of Longing,2022.0,https://boxd.it/3f72fb,4.5,,,2022-09-19,['Fantasy']
2022-09-20,The Conjuring 2,2016.0,https://boxd.it/3f8MH3,3.0,,hbomax,2022-09-19,"['Horror', 'Thriller']"
2022-09-19,Marvel Studios Assembled: The Making of Moon Knight,2022.0,https://boxd.it/3eVNX1,,,disney+,2022-09-18,['Documentary']
2022-09-18,Censor,2021.0,https://boxd.it/3eHsOp,3.0,,hulu,2022-09-17,['Horror']
2022-09-18,The Godfather: Part II,1974.0,https://boxd.it/3eyJ7f,5.0,,showtime,2022-09-16,"['Crime', 'Drama', 'Thriller']"
2022-09-16,She Dies Tomorrow,2020.0,https://boxd.it/3eihgV,3.0,,hulu,2022-09-15,['Drama']
2022-09-16,Obi-Wan Kenobi: A Jedi's Return,2022.0,https://boxd.it/3eg6gV,3.5,,disney+,2022-09-15,['Documentary']
2022-09-16,The Intern,2015.0,https://boxd.it/3eeXdV,3.5,,,2022-09-15,['Comedy']
2022-09-15,The Godfather,1972.0,https://boxd.it/3e8VZL,5.0,,showtime,2022-09-14,"['Drama', 'Crime']"
2022-09-15,Ghostbusters,1984.0,https://boxd.it/3e3zIX,4.0,Yes,hulu,2022-09-14,"['Action', 'Fantasy', 'Comedy']"
2022-09-15,Hotel Transylvania: Transformania,2022.0,https://boxd.it/3e30fB,2.0,,amazonprime,2022-09-14,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Adventure']"
2022-09-15,Hotel Transylvania 3: Summer Vacation,2018.0,https://boxd.it/3e307R,2.5,,,2022-09-14,"['Animation', 'Comedy', 'Family', 'Fantasy']"
2022-09-15,Hotel Transylvania 2,2015.0,https://boxd.it/3e2ZUD,3.0,,,2022-09-13,"['Animation', 'Comedy', 'Family', 'Fantasy']"
2022-09-14,Nope,2022.0,https://boxd.it/3dZ9qb,4.5,,,2022-09-12,"['Horror', 'Mystery', 'Science Fiction']"
2022-09-13,Hotel Transylvania,2012.0,https://boxd.it/3dKrVL,3.0,,hulu,2022-09-12,"['Animation', 'Comedy', 'Family', 'Fantasy']"
2022-09-13,Dragon Ball Z: Wrath of the Dragon,1995.0,https://boxd.it/3dJ6UF,3.0,,youtube,2022-09-12,"['Animation', 'Action', 'Science Fiction']"
2022-09-12,Live and Let Die,1973.0,https://boxd.it/3dFyb1,3.0,,,2022-09-12,"['Adventure', 'Action', 'Thriller']"
2022-09-11,Bullet Train,2022.0,https://boxd.it/3drTjx,3.5,,,2022-09-11,"['Action', 'Comedy', 'Thriller']"
2022-09-10,Mobile Suit Gundam: Cucuruz Doan's Island,2022.0,https://boxd.it/3dePG7,3.5,,,2022-09-10,"['Animation', 'Drama', 'Science Fiction', 'Action']"
2022-09-10,Sonic the Hedgehog 2,2022.0,https://boxd.it/3d8I0L,3.0,,amazonprime,2022-09-09,"['Action', 'Adventure', 'Family', 'Comedy']"
2022-09-10,Dragon Ball: Yo! Son Goku and His Friends Return!!,2008.0,https://boxd.it/3dc8nd,2.0,,,2022-09-07,"['Animation', 'Action', 'Adventure', 'Science Fiction']"
2022-09-10,Great Teacher Onizuka,1999.0,https://boxd.it/3d8Gx9,4.5,,amazonprime,2022-09-06,"['Comedy', 'Drama']"
2022-09-06,Lolita,1962.0,https://boxd.it/3cqjlV,3.5,,hbomax,2022-09-05,['Drama']
2022-09-06,Dragon Ball Super: Broly,2018.0,https://boxd.it/3cqeS1,3.5,,,2022-09-04,"['Animation', 'Science Fiction', 'Action']"
2022-09-06,Dragon Ball Z: Resurrection 'F',2015.0,https://boxd.it/3cqfk5,2.5,,,2022-09-03,"['Action', 'Animation', 'Science Fiction']"
2022-09-06,Dragon Ball Z: Battle of Gods,2013.0,https://boxd.it/3cqfcP,3.0,,,2022-09-02,"['Animation', 'Action', 'Science Fiction']"
2022-09-03,Groot Takes a Bath,2022.0,https://boxd.it/3bTTl7,3.5,,disney+,2022-09-01,"['Animation', 'Family', 'Comedy', 'Science Fiction']"
2022-09-03,Groot's Pursuit,2022.0,https://boxd.it/3bTTol,3.0,,disney+,2022-08-31,"['Animation', 'Family', 'Comedy', 'Science Fiction']"
2022-09-01,Untold: The Rise and Fall of AND1,2022.0,https://boxd.it/3bAbBd,2.5,,netflix,2022-08-30,['Documentary']
2022-08-29,Dragon Ball Super: Super Hero,2022.0,https://boxd.it/3b37N9,4.0,,,2022-08-29,"['Animation', 'Science Fiction', 'Action']"
2022-08-31,Spider-Man 3,2007.0,https://boxd.it/3bmRjH,2.5,Yes,netflix,2022-08-28,"['Fantasy', 'Action', 'Adventure']"
2022-08-28,Samaritan,2022.0,https://boxd.it/3aO8cN,2.0,,,2022-08-27,"['Action', 'Crime', 'Fantasy', 'Science Fiction']"
2022-08-28,Spider-Man 2,2004.0,https://boxd.it/3aMgsb,4.0,Yes,netflix,2022-08-27,"['Action', 'Adventure', 'Fantasy']"
2022-08-27,Day Shift,2022.0,https://boxd.it/3aCHxn,3.0,,netflix,2022-08-27,"['Action', 'Fantasy', 'Horror', 'Comedy']"
2022-08-26,Spider-Man,2002.0,https://boxd.it/3aqvC7,3.5,,netflix,2022-08-26,"['Fantasy', 'Action']"
2022-08-25,Godzilla,2014.0,https://boxd.it/3ahoJn,4.0,,hbomax,2022-08-25,"['Action', 'Drama', 'Science Fiction']"
2022-08-26,Blood Simple,1984.0,https://boxd.it/3apSXZ,4.0,,hbomax,2022-08-25,"['Crime', 'Drama', 'Thriller']"
2022-08-25,Thirty Eight Minutes,,https://boxd.it/3afamb,,,youtube,2022-08-24,[]
2022-08-25,Chaos Walking,2021.0,https://boxd.it/3adVMB,2.0,,,2022-08-23,"['Fantasy', 'Science Fiction', 'Adventure']"
2022-08-25,Creating Ghidorah,2019.0,https://boxd.it/3adWBf,3.0,,youtube,2022-08-22,['Documentary']
2022-08-22,Belle,2021.0,https://boxd.it/39GnM7,3.5,,hbomax,2022-08-21,['Drama']
2022-08-25,"Ghidorah, the Three-Headed Monster",1964.0,https://boxd.it/3adVZ1,3.0,,hbomax,2022-08-20,"['Action', 'Adventure', 'Science Fiction']"
2022-08-20,Romeo Must Die,2000.0,https://boxd.it/39ifyt,4.0,Yes,hbomax,2022-08-19,"['Action', 'Crime', 'Thriller']"
2022-08-18,Light & Magic,2022.0,https://boxd.it/38UmwV,4.0,,disney+,2022-08-18,[]
2022-08-17,The Polar Express,2004.0,https://boxd.it/38IqZX,2.0,,hulu,2022-08-17,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']"
2022-08-16,GoodFellas,1990.0,https://boxd.it/38xblr,5.0,,netflix,2022-08-16,"['Drama', 'Crime']"
2022-08-16,Sherlock Holmes,2009.0,https://boxd.it/38wosN,3.0,,netflix,2022-08-15,"['Action', 'Adventure', 'Crime', 'Mystery']"
2022-08-13,"Love, Death & Robots: Jibaro",2022.0,https://boxd.it/37N9cP,4.0,,netflix,2022-08-14,[]
2022-08-15,The Killing,1956.0,https://boxd.it/38gyhX,4.0,,youtube,2022-08-14,"['Crime', 'Drama', 'Thriller']"
2022-08-13,A Clockwork Orange,1971.0,https://boxd.it/37RjQX,4.0,,hbomax,2022-08-13,"['Science Fiction', 'Drama']"
2022-08-12,"Love, Death & Robots: Sonnie's Edge",2019.0,https://boxd.it/37Fl6t,2.5,,netflix,2022-08-12,[]
2022-08-12,"Love, Death & Robots: Night of the Mini Dead",2022.0,https://boxd.it/37FfEp,3.0,,netflix,2022-08-12,[]
2022-08-12,"Love, Death & Robots: The Very Pulse of the Machine",2022.0,https://boxd.it/37Ffzf,2.5,,netflix,2022-08-12,[]
2022-08-12,"Love, Death & Robots: Bad Travelling",2022.0,https://boxd.it/37Ffdt,3.5,,netflix,2022-08-12,[]
2022-08-12,Perfect Blue,1997.0,https://boxd.it/37w9Tl,5.0,,,2022-08-11,"['Animation', 'Thriller']"
2022-08-12,Magnum Opus,2022.0,https://boxd.it/37vWSJ,3.0,,disney+,2022-08-11,"['Animation', 'Family', 'Science Fiction', 'Comedy']"
2022-08-12,Rurouni Kenshin: The Final,2021.0,https://boxd.it/37CaS1,3.0,,netflix,2022-08-11,"['Action', 'Adventure']"
2022-08-12,The Little Guy,2022.0,https://boxd.it/37vIS1,3.0,,disney+,2022-08-10,"['Animation', 'Family', 'Comedy', 'Science Fiction']"
2022-08-12,Groot's First Steps,2022.0,https://boxd.it/37vWZF,2.5,,disney+,2022-08-09,"['Animation', 'Family', 'Comedy', 'Science Fiction']"
2022-08-09,Prey,2022.0,https://boxd.it/374gPf,4.0,,hulu,2022-08-08,"['Thriller', 'Action', 'Science Fiction']"
2022-08-11,Uncharted,2022.0,https://boxd.it/37nhw7,2.5,,netflix,2022-08-07,"['Action', 'Adventure']"
2022-08-10,The Animatrix: Aki Ross,2003.0,https://boxd.it/37h9hV,,,youtube,2022-08-06,['Science Fiction']
2022-08-10,The Gray Man,2022.0,https://boxd.it/37gZBL,3.0,,netflix,2022-08-05,"['Action', 'Thriller']"
2022-08-09,Godzilla: King of the Monsters,2019.0,https://boxd.it/374h3h,3.0,,,2022-08-04,"['Science Fiction', 'Action']"
2022-08-05,First Blood,1982.0,https://boxd.it/360D7t,4.0,,hbomax,2022-08-03,"['Action', 'Adventure', 'Thriller', 'War']"
2022-08-03,Vanilla Sky,2001.0,https://boxd.it/35Kj35,3.0,,hbomax,2022-08-02,"['Mystery', 'Science Fiction', 'Drama', 'Romance', 'Fantasy', 'Thriller']"
2022-08-02,Taken 2,2012.0,https://boxd.it/35yT6b,2.5,,hbomax,2022-08-01,"['Action', 'Crime', 'Thriller']"
2022-08-01,The Tree of Life,2011.0,https://boxd.it/35n0vX,4.5,,,2022-08-01,"['Drama', 'Fantasy']"
2022-07-31,The 36th Chamber of Shaolin,1978.0,https://boxd.it/3530Lh,4.0,Yes,amazonprime,2022-07-31,"['Action', 'Adventure']"
2022-07-31,Godzilla: Planet of the Monsters,2017.0,https://boxd.it/34Yskt,2.0,,netflix,2022-07-30,"['Action', 'Science Fiction', 'Animation']"
2022-07-31,Lone Wolf and Cub: Baby Cart in the Land of Demons,1973.0,https://boxd.it/34YAc3,4.0,,hbomax,2022-07-30,"['Action', 'Crime', 'Drama', 'Thriller']"
2022-07-31,Belladonna of Sadness,1973.0,https://boxd.it/34Xnbf,3.5,,hbomax,2022-07-30,"['Animation', 'Drama', 'Fantasy']"
2022-07-30,Spiderhead,2022.0,https://boxd.it/34Tfgj,2.0,,netflix,2022-07-30,"['Science Fiction', 'Thriller']"
2022-07-30,The Queen's Gambit,2020.0,https://boxd.it/34TlaL,4.0,,netflix,2022-07-30,"['Documentary', 'TV Movie']"
2022-07-30,Tangerine,2015.0,https://boxd.it/34KzWh,4.0,,hulu,2022-07-29,"['Comedy', 'Drama']"
2022-07-30,Ocean's Twelve,2004.0,https://boxd.it/34K5a3,3.5,,hbomax,2022-07-29,"['Thriller', 'Crime']"
2022-07-30,Yojimbo,1961.0,https://boxd.it/34SJzt,4.5,,hbomax,2022-07-29,"['Drama', 'Thriller']"
2022-07-29,Look At Me: XXXTENTACION,2022.0,https://boxd.it/34FW3p,3.5,,hulu,2022-07-28,"['Documentary', 'Music']"
2022-07-29,Project A,1983.0,https://boxd.it/34E8W3,4.0,,youtube,2022-07-28,"['Science Fiction', 'Horror']"
2022-07-28,RRR,2022.0,https://boxd.it/34vaG9,4.5,,netflix,2022-07-27,"['Action', 'Drama']"
2022-07-27,Snake in the Eagle's Shadow,1978.0,https://boxd.it/34citJ,4.0,,youtube,2022-07-26,"['Action', 'Comedy']"
2022-07-27,Don't Look Up,2021.0,https://boxd.it/33YsnD,2.5,,netflix,2022-07-26,"['Science Fiction', 'Comedy', 'Drama']"
2022-07-26,Morbius,2022.0,https://boxd.it/33OPLX,1.5,,,2022-07-25,"['Action', 'Science Fiction', 'Fantasy']"
2022-07-26,Lone Wolf and Cub: Baby Cart in Peril,1972.0,https://boxd.it/33OPBj,4.0,,hbomax,2022-07-24,['Action']
2022-07-24,Ocean's Thirteen,2007.0,https://boxd.it/33fgY3,3.5,,hbomax,2022-07-23,"['Crime', 'Thriller']"
2022-07-23,Ocean's Eleven,2001.0,https://boxd.it/32Wldt,5.0,Yes,hbomax,2022-07-22,"['Thriller', 'Crime']"
2022-07-23,Lone Wolf and Cub: Baby Cart to Hades,1972.0,https://boxd.it/32WzcJ,3.5,,hbomax,2022-07-22,"['Drama', 'Action']"
2022-07-21,No Time to Die,2021.0,https://boxd.it/32IZRl,3.5,Yes,amazonprime,2022-07-21,"['Adventure', 'Action', 'Thriller']"
2022-07-21,Casino Royale,2006.0,https://boxd.it/32GRvH,4.0,Yes,netflix,2022-07-20,"['Adventure', 'Action', 'Thriller']"
2022-07-21,Crisis: Behind a Presidential Commitment,1963.0,https://boxd.it/32FIkj,4.0,,hbomax,2022-07-20,['Documentary']
2022-07-21,Geostorm,2017.0,https://boxd.it/32FzbR,2.0,,hbomax,2022-07-20,"['Action', 'Science Fiction', 'Thriller']"
2022-07-20,TRON: Legacy,2010.0,https://boxd.it/32xqkf,3.5,,disney+,2022-07-19,"['Adventure', 'Action', 'Science Fiction']"
2022-07-19,Kung Fu Hustle,2004.0,https://boxd.it/32lDsx,4.0,,hulu,2022-07-18,"['Action', 'Comedy', 'Crime', 'Fantasy']"
2022-07-19,Tron,1982.0,https://boxd.it/32iQVV,4.0,,disney+,2022-07-18,"['Science Fiction', 'Action', 'Adventure']"
2022-07-18,SPL II: A Time for Consequences,2015.0,https://boxd.it/329qFz,4.0,,amazonprime,2022-07-18,"['Action', 'Crime', 'Thriller']"
2022-07-18,Flight,2012.0,https://boxd.it/325WYZ,3.5,,hbomax,2022-07-17,['Drama']
2022-07-18,The Chronicles of Riddick,2004.0,https://boxd.it/3203GL,2.5,,,2022-07-17,"['Action', 'Science Fiction']"
2022-07-17,Taken,2008.0,https://boxd.it/31LGoB,3.0,Yes,hulu,2022-07-16,"['Action', 'Thriller']"
2022-07-16,Women of Troy,2020.0,https://boxd.it/31H2Rv,3.5,,hbomax,2022-07-16,['Documentary']
2022-07-16,Mission: Impossible - Ghost Protocol,2011.0,https://boxd.it/31FQBX,4.0,,netflix,2022-07-15,"['Action', 'Thriller', 'Adventure']"
2022-07-15,The Shape of Water,2017.0,https://boxd.it/31vg7H,3.5,,hbomax,2022-07-15,"['Drama', 'Fantasy', 'Romance']"
2022-07-15,Ms. Marvel,2022.0,https://boxd.it/31rpmX,3.5,,disney+,2022-07-14,['Documentary']
2022-07-15,Memento,2000.0,https://boxd.it/31tcmz,4.0,,hbomax,2022-07-14,"['Mystery', 'Thriller']"
2022-07-14,Wild Wild West,1999.0,https://boxd.it/31idgb,1.5,,hbomax,2022-07-13,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']"
2022-07-14,Jack Reacher,2012.0,https://boxd.it/31jkbf,3.5,,hbomax,2022-07-13,"['Crime', 'Drama', 'Thriller', 'Action']"
2022-07-13,Oblivion,2013.0,https://boxd.it/310V0Z,3.0,Yes,,2022-07-12,"['Action', 'Science Fiction', 'Adventure', 'Mystery']"
2022-07-12,Lone Wolf and Cub: Baby Cart at the River Styx,1972.0,https://boxd.it/30WEFt,3.5,,hbomax,2022-07-12,"['Action', 'Drama']"
2022-07-13,The Exorcism of Emily Rose,2005.0,https://boxd.it/3179qp,3.0,,hbomax,2022-07-12,"['Crime', 'Drama', 'Horror', 'Thriller']"
2022-07-12,Thor: Love and Thunder,2022.0,https://boxd.it/30RcJx,3.5,,,2022-07-11,"['Fantasy', 'Action', 'Comedy']"
2022-07-11,The Dark Crystal,1982.0,https://boxd.it/30IrM9,3.5,,hbomax,2022-07-10,"['Adventure', 'Family', 'Fantasy', 'Animation']"
2022-07-10,Limbo: The Organized Mind,1966.0,https://boxd.it/30wqPd,3.0,,youtube,2022-07-10,"['Fantasy', 'Animation']"
2022-07-11,Serial Experiments Lain,1998.0,https://boxd.it/30Jmot,4.5,,,2022-07-10,[]
2022-07-09,"Batman: The Long Halloween, Part Two",2021.0,https://boxd.it/30i0hB,3.5,,hbomax,2022-07-09,"['Animation', 'Mystery', 'Action', 'Crime']"
2022-07-09,"Batman: The Long Halloween, Part One",2021.0,https://boxd.it/30i0bD,3.5,,hbomax,2022-07-09,"['Animation', 'Mystery', 'Action', 'Crime']"
2022-07-09,Collateral,2004.0,https://boxd.it/30hEGz,4.0,,hbomax,2022-07-08,"['Drama', 'Crime', 'Thriller']"
2022-07-08,The Mist,2007.0,https://boxd.it/306LRR,2.5,Yes,netflix,2022-07-08,"['Horror', 'Science Fiction', 'Thriller']"
2022-07-08,Wanted,2008.0,https://boxd.it/306o8p,2.0,,netflix,2022-07-08,"['Action', 'Thriller', 'Crime']"
2022-07-07,Greenland,2020.0,https://boxd.it/2ZUYpn,2.5,,hbomax,2022-07-07,"['Action', 'Thriller', 'Drama']"
2022-07-08,Indiana Jones and the Kingdom of the Crystal Skull,2008.0,https://boxd.it/300pmP,3.0,Yes,hulu,2022-07-07,"['Adventure', 'Action']"
2022-07-08,The Lost City of Z,2016.0,https://boxd.it/304C77,4.0,,amazonprime,2022-07-07,"['Adventure', 'Drama', 'History']"
2022-07-08,Host,2020.0,https://boxd.it/3053YH,3.0,,shudder,2022-07-07,"['Horror', 'Thriller', 'Mystery']"
2022-07-07,Batman & Robin,1997.0,https://boxd.it/2ZTPdP,2.0,,hbomax,2022-07-06,"['Action', 'Science Fiction', 'Adventure', 'Comedy']"
2022-07-07,Fantastic Four,2015.0,https://boxd.it/2ZP5CV,1.5,,disney+,2022-07-06,"['Action', 'Adventure', 'Science Fiction']"
2022-07-06,Toy Story of Terror!,2013.0,https://boxd.it/2ZK4yD,3.0,,disney+,2022-07-06,"['Adventure', 'Animation', 'Comedy', 'Family']"
2022-07-06,Partysaurus Rex,2012.0,https://boxd.it/2ZJUbJ,3.5,,disney+,2022-07-06,"['Family', 'Animation', 'Comedy', 'Fantasy']"
2022-07-06,Avengers: Endgame,2019.0,https://boxd.it/2ZGw73,4.5,Yes,disney+,2022-07-05,"['Adventure', 'Science Fiction', 'Action']"
2022-07-06,Zero Dark Thirty,2012.0,https://boxd.it/2ZCXV7,3.5,,netflix,2022-07-05,"['Thriller', 'Drama', 'History']"
2022-07-06,"Batman: The Dark Knight Returns, Part 1",2012.0,https://boxd.it/2ZIfUr,3.5,,hbomax,2022-07-05,"['Science Fiction', 'Action', 'Animation', 'Mystery']"
2022-07-06,"Batman: The Dark Knight Returns, Part 2",2013.0,https://boxd.it/2ZIzX1,4.0,,hbomax,2022-07-05,"['Science Fiction', 'Action', 'Animation', 'Mystery']"
2022-07-06,The Curse of La Llorona,2019.0,https://boxd.it/2ZHDyn,1.5,,hbomax,2022-07-05,"['Horror', 'Mystery', 'Thriller']"
2022-07-06,Ant-Man and the Wasp,2018.0,https://boxd.it/2ZFTlZ,4.0,Yes,disney+,2022-07-04,"['Action', 'Adventure', 'Science Fiction']"
2022-07-05,Ant-Man,2015.0,https://boxd.it/2Zpvdv,4.0,,disney+,2022-07-04,"['Action', 'Adventure', 'Science Fiction']"
2022-07-04,Zack Snyder's Justice League,2021.0,https://boxd.it/2ZiE8Z,3.5,Yes,hbomax,2022-07-03,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
